State,District,Crop,Year,Season,Area,Area Units,Production,Production Units,Yield
Haryana,FARIDABAD,Gram,2003-04,Rabi,7.0,Hectare,0.0,Tonnes,0.0
Haryana,FATEHABAD,Gram,2001-02,Rabi,2686.0,Hectare,3000.0,Tonnes,1.1169024571854058
Haryana,FATEHABAD,Gram,2002-03,Rabi,1639.0,Hectare,2000.0,Tonnes,1.2202562538133008
Haryana,FATEHABAD,Gram,2003-04,Rabi,2673.0,Hectare,3000.0,Tonnes,1.122334455667789
Haryana,GURGAON,Gram,2001-02,Rabi,1600.0,Hectare,1000.0,Tonnes,0.625
Haryana,GURGAON,Gram,2002-03,Rabi,707.0,Hectare,1000.0,Tonnes,1.4144271570014144
Haryana,GURGAON,Gram,2003-04,Rabi,1907.0,Hectare,2000.0,Tonnes,1.048767697954903
Haryana,HISAR,Gram,2001-02,Rabi,16519.0,Hectare,15000.0,Tonnes,0.9080452811913554
Haryana,HISAR,Gram,2002-03,Rabi,5140.0,Hectare,4000.0,Tonnes,0.7782101167315175
Haryana,HISAR,Gram,2003-04,Rabi,16449.0,Hectare,13000.0,Tonnes,0.7903216000972704
Haryana,JHAJJAR,Gram,2001-02,Rabi,3570.0,Hectare,4000.0,Tonnes,1.1204481792717087
Haryana,JHAJJAR,Gram,2002-03,Rabi,1835.0,Hectare,2000.0,Tonnes,1.0899182561307903
Haryana,JHAJJAR,Gram,2003-04,Rabi,1998.0,Hectare,2000.0,Tonnes,1.001001001001001
Haryana,JIND,Gram,2001-02,Rabi,735.0,Hectare,1000.0,Tonnes,1.3605442176870748
Haryana,JIND,Gram,2002-03,Rabi,642.0,Hectare,1000.0,Tonnes,1.557632398753894
Haryana,JIND,Gram,2003-04,Rabi,593.0,Hectare,1000.0,Tonnes,1.6863406408094435
Haryana,KAITHAL,Gram,2001-02,Rabi,483.0,Hectare,0.0,Tonnes,0.0
Haryana,KAITHAL,Gram,2002-03,Rabi,329.0,Hectare,0.0,Tonnes,0.0
Haryana,KAITHAL,Gram,2003-04,Rabi,251.0,Hectare,0.0,Tonnes,0.0
Haryana,KARNAL,Gram,2001-02,Rabi,323.0,Hectare,0.0,Tonnes,0.0
Haryana,KARNAL,Gram,2002-03,Rabi,255.0,Hectare,0.0,Tonnes,0.0
Haryana,KARNAL,Gram,2003-04,Rabi,234.0,Hectare,0.0,Tonnes,0.0
Haryana,KURUKSHETRA,Gram,2001-02,Rabi,202.0,Hectare,0.0,Tonnes,0.0
Haryana,KURUKSHETRA,Gram,2002-03,Rabi,143.0,Hectare,0.0,Tonnes,0.0
Haryana,KURUKSHETRA,Gram,2003-04,Rabi,153.0,Hectare,0.0,Tonnes,0.0
Haryana,MAHENDRAGARH,Gram,2001-02,Rabi,13873.0,Hectare,11000.0,Tonnes,0.7929070857060477
Haryana,MAHENDRAGARH,Gram,2002-03,Rabi,7459.0,Hectare,6000.0,Tonnes,0.8043973723019171
Haryana,MAHENDRAGARH,Gram,2003-04,Rabi,18272.0,Hectare,17000.0,Tonnes,0.930385288966725
Haryana,PANCHKULA,Gram,2001-02,Rabi,554.0,Hectare,1000.0,Tonnes,1.8050541516245486
Haryana,PANCHKULA,Gram,2002-03,Rabi,586.0,Hectare,1000.0,Tonnes,1.7064846416382253
Haryana,PANCHKULA,Gram,2003-04,Rabi,502.0,Hectare,1000.0,Tonnes,1.9920318725099602
Haryana,PANIPAT,Gram,2001-02,Rabi,165.0,Hectare,0.0,Tonnes,0.0
Haryana,PANIPAT,Gram,2002-03,Rabi,161.0,Hectare,0.0,Tonnes,0.0
Haryana,PANIPAT,Gram,2003-04,Rabi,115.0,Hectare,0.0,Tonnes,0.0
Haryana,REWARI,Gram,2001-02,Rabi,1052.0,Hectare,1000.0,Tonnes,0.9505703422053232
Haryana,REWARI,Gram,2002-03,Rabi,304.0,Hectare,0.0,Tonnes,0.0
Haryana,REWARI,Gram,2003-04,Rabi,1396.0,Hectare,1000.0,Tonnes,0.7163323782234957
Haryana,ROHTAK,Gram,2001-02,Rabi,2631.0,Hectare,2000.0,Tonnes,0.7601672367920943
Haryana,ROHTAK,Gram,2002-03,Rabi,2254.0,Hectare,2000.0,Tonnes,0.8873114463176575
Haryana,ROHTAK,Gram,2003-04,Rabi,1937.0,Hectare,2000.0,Tonnes,1.0325245224574084
Haryana,SIRSA,Gram,2001-02,Rabi,15877.0,Hectare,14000.0,Tonnes,0.8817786735529383
Haryana,SIRSA,Gram,2002-03,Rabi,6692.0,Hectare,6000.0,Tonnes,0.8965929468021518
Haryana,SIRSA,Gram,2003-04,Rabi,18409.0,Hectare,14000.0,Tonnes,0.7604975827041122
Haryana,SONIPAT,Gram,2001-02,Rabi,139.0,Hectare,0.0,Tonnes,0.0
Haryana,SONIPAT,Gram,2002-03,Rabi,180.0,Hectare,0.0,Tonnes,0.0
Haryana,SONIPAT,Gram,2003-04,Rabi,206.0,Hectare,0.0,Tonnes,0.0
Haryana,YAMUNANAGAR,Gram,2001-02,Rabi,142.0,Hectare,0.0,Tonnes,0.0
Haryana,YAMUNANAGAR,Gram,2002-03,Rabi,252.0,Hectare,0.0,Tonnes,0.0
Haryana,YAMUNANAGAR,Gram,2003-04,Rabi,244.0,Hectare,0.0,Tonnes,0.0
Haryana,AMBALA,Groundnut,2001-02,Kharif,1.0,Hectare,0.0,Tonnes,0.0
Haryana,AMBALA,Groundnut,2002-03,Kharif,9.0,Hectare,0.0,Tonnes,0.0
Haryana,AMBALA,Groundnut,2003-04,Kharif,12.0,Hectare,0.0,Tonnes,0.0
Haryana,BHIWANI,Groundnut,2001-02,Kharif,3.0,Hectare,0.0,Tonnes,0.0
Haryana,BHIWANI,Groundnut,2002-03,Kharif,20.0,Hectare,0.0,Tonnes,0.0
Haryana,BHIWANI,Groundnut,2003-04,Kharif,16.0,Hectare,0.0,Tonnes,0.0
Haryana,FARIDABAD,Groundnut,2003-04,Kharif,2.0,Hectare,0.0,Tonnes,0.0
Haryana,FATEHABAD,Groundnut,2003-04,Kharif,83.0,Hectare,100.0,Tonnes,1.2048192771084338
Haryana,GURGAON,Groundnut,2001-02,Kharif,94.0,Hectare,0.0,Tonnes,0.0
Haryana,GURGAON,Groundnut,2002-03,Kharif,233.0,Hectare,100.0,Tonnes,0.4291845493562232
Haryana,GURGAON,Groundnut,2003-04,Kharif,250.0,Hectare,100.0,Tonnes,0.4
Haryana,HISAR,Groundnut,2001-02,Kharif,30.0,Hectare,0.0,Tonnes,0.0
Haryana,HISAR,Groundnut,2002-03,Kharif,311.0,Hectare,300.0,Tonnes,0.9646302250803859
Haryana,HISAR,Groundnut,2003-04,Kharif,60.0,Hectare,100.0,Tonnes,1.6666666666666667
Haryana,JHAJJAR,Groundnut,2001-02,Kharif,1.0,Hectare,0.0,Tonnes,0.0
Haryana,JHAJJAR,Groundnut,2002-03,Kharif,14.0,Hectare,0.0,Tonnes,0.0
Haryana,JHAJJAR,Groundnut,2003-04,Kharif,29.0,Hectare,0.0,Tonnes,0.0
Haryana,KARNAL,Groundnut,2003-04,Kharif,3.0,Hectare,0.0,Tonnes,0.0
Haryana,MAHENDRAGARH,Groundnut,2001-02,Kharif,77.0,Hectare,100.0,Tonnes,1.2987012987012987
Haryana,MAHENDRAGARH,Groundnut,2002-03,Kharif,296.0,Hectare,200.0,Tonnes,0.6756756756756757
Haryana,MAHENDRAGARH,Groundnut,2003-04,Kharif,167.0,Hectare,100.0,Tonnes,0.5988023952095808
Haryana,PANCHKULA,Groundnut,2001-02,Kharif,60.0,Hectare,0.0,Tonnes,0.0
Haryana,PANCHKULA,Groundnut,2002-03,Kharif,77.0,Hectare,100.0,Tonnes,1.2987012987012987
Haryana,PANCHKULA,Groundnut,2003-04,Kharif,73.0,Hectare,0.0,Tonnes,0.0
Haryana,REWARI,Groundnut,2001-02,Kharif,18.0,Hectare,0.0,Tonnes,0.0
Haryana,REWARI,Groundnut,2002-03,Kharif,47.0,Hectare,0.0,Tonnes,0.0
Haryana,REWARI,Groundnut,2003-04,Kharif,160.0,Hectare,100.0,Tonnes,0.625
Haryana,SIRSA,Groundnut,2001-02,Kharif,113.0,Hectare,100.0,Tonnes,0.8849557522123894
Haryana,SIRSA,Groundnut,2002-03,Kharif,1378.0,Hectare,1100.0,Tonnes,0.7982583454281568
Haryana,SIRSA,Groundnut,2003-04,Kharif,599.0,Hectare,500.0,Tonnes,0.8347245409015025
Haryana,SONIPAT,Groundnut,2001-02,Kharif,2.0,Hectare,0.0,Tonnes,0.0
Haryana,YAMUNANAGAR,Groundnut,2001-02,Kharif,86.0,Hectare,100.0,Tonnes,1.1627906976744187
Haryana,YAMUNANAGAR,Groundnut,2002-03,Kharif,127.0,Hectare,100.0,Tonnes,0.7874015748031497
Haryana,YAMUNANAGAR,Groundnut,2003-04,Kharif,84.0,Hectare,100.0,Tonnes,1.1904761904761905
Haryana,AMBALA,Horse-gram,2002-03,Kharif,1.0,Hectare,0.0,Tonnes,0.0
Haryana,BHIWANI,Horse-gram,2003-04,Kharif,169.0,Hectare,,Tonnes,0.0
Haryana,FARIDABAD,Horse-gram,2003-04,Kharif,3520.0,Hectare,600.0,Tonnes,0.17045454545454544
Haryana,KARNAL,Horse-gram,2001-02,Kharif,137.0,Hectare,0.0,Tonnes,0.0
Haryana,KARNAL,Horse-gram,2002-03,Kharif,108.0,Hectare,0.0,Tonnes,0.0
Haryana,KARNAL,Horse-gram,2003-04,Kharif,137.0,Hectare,,Tonnes,0.0
Haryana,MAHENDRAGARH,Horse-gram,2002-03,Kharif,2.0,Hectare,0.0,Tonnes,0.0
Haryana,PANCHKULA,Horse-gram,2001-02,Kharif,162.0,Hectare,0.0,Tonnes,0.0
Haryana,PANCHKULA,Horse-gram,2002-03,Kharif,322.0,Hectare,100.0,Tonnes,0.3105590062111801
Haryana,PANCHKULA,Horse-gram,2003-04,Kharif,373.0,Hectare,100.0,Tonnes,0.2680965147453083
Haryana,ROHTAK,Horse-gram,2001-02,Kharif,3.0,Hectare,0.0,Tonnes,0.0
Haryana,YAMUNANAGAR,Horse-gram,2001-02,Kharif,8.0,Hectare,0.0,Tonnes,0.0
Haryana,YAMUNANAGAR,Horse-gram,2002-03,Kharif,13.0,Hectare,0.0,Tonnes,0.0
Haryana,YAMUNANAGAR,Horse-gram,2003-04,Kharif,137.0,Hectare,,Tonnes,0.0
Haryana,BHIWANI,Jowar,2001-02,Kharif,2947.0,Hectare,1000.0,Tonnes,0.33932813030200204
Haryana,BHIWANI,Jowar,2002-03,Kharif,7582.0,Hectare,1000.0,Tonnes,0.13189132155104194
Haryana,BHIWANI,Jowar,2003-04,Kharif,3650.0,Hectare,1000.0,Tonnes,0.273972602739726
Haryana,FARIDABAD,Jowar,2001-02,Kharif,17739.0,Hectare,4000.0,Tonnes,0.2254918541067704
Haryana,FARIDABAD,Jowar,2002-03,Kharif,24615.0,Hectare,5000.0,Tonnes,0.20312817387771684
Haryana,FARIDABAD,Jowar,2003-04,Kharif,17116.0,Hectare,4000.0,Tonnes,0.23369946249123627
Haryana,GURGAON,Jowar,2001-02,Kharif,15286.0,Hectare,3000.0,Tonnes,0.19625801386889966
Haryana,GURGAON,Jowar,2002-03,Kharif,9189.0,Hectare,2000.0,Tonnes,0.2176515398846447
Haryana,GURGAON,Jowar,2003-04,Kharif,13283.0,Hectare,3000.0,Tonnes,0.22585259354061582
Haryana,HISAR,Jowar,2002-03,Kharif,94.0,Hectare,0.0,Tonnes,0.0
Haryana,HISAR,Jowar,2003-04,Kharif,28.0,Hectare,0.0,Tonnes,0.0
Haryana,JHAJJAR,Jowar,2001-02,Kharif,26513.0,Hectare,6000.0,Tonnes,0.22630407724512502
Haryana,JHAJJAR,Jowar,2002-03,Kharif,30559.0,Hectare,6000.0,Tonnes,0.19634150332144376
Haryana,JHAJJAR,Jowar,2003-04,Kharif,25387.0,Hectare,7000.0,Tonnes,0.2757316736912593
Haryana,JIND,Jowar,2001-02,Kharif,1364.0,Hectare,0.0,Tonnes,0.0
Haryana,JIND,Jowar,2002-03,Kharif,778.0,Hectare,0.0,Tonnes,0.0
Haryana,JIND,Jowar,2003-04,Kharif,404.0,Hectare,0.0,Tonnes,0.0
Haryana,KAITHAL,Jowar,2001-02,Kharif,81.0,Hectare,0.0,Tonnes,0.0
Haryana,KARNAL,Jowar,2001-02,Kharif,42.0,Hectare,0.0,Tonnes,0.0
Haryana,KARNAL,Jowar,2002-03,Kharif,190.0,Hectare,0.0,Tonnes,0.0
Haryana,MAHENDRAGARH,Jowar,2001-02,Kharif,23.0,Hectare,0.0,Tonnes,0.0
Haryana,MAHENDRAGARH,Jowar,2002-03,Kharif,78.0,Hectare,0.0,Tonnes,0.0
Haryana,MAHENDRAGARH,Jowar,2003-04,Kharif,105.0,Hectare,0.0,Tonnes,0.0
Haryana,PANIPAT,Jowar,2001-02,Kharif,229.0,Hectare,0.0,Tonnes,0.0
Haryana,PANIPAT,Jowar,2002-03,Kharif,342.0,Hectare,0.0,Tonnes,0.0
Haryana,PANIPAT,Jowar,2003-04,Kharif,75.0,Hectare,0.0,Tonnes,0.0
Haryana,REWARI,Jowar,2001-02,Kharif,1667.0,Hectare,0.0,Tonnes,0.0
Haryana,REWARI,Jowar,2002-03,Kharif,1200.0,Hectare,0.0,Tonnes,0.0
Haryana,REWARI,Jowar,2003-04,Kharif,2008.0,Hectare,1000.0,Tonnes,0.49800796812749004
Haryana,ROHTAK,Jowar,2001-02,Kharif,25814.0,Hectare,5000.0,Tonnes,0.19369334469667623
Haryana,ROHTAK,Jowar,2002-03,Kharif,24295.0,Hectare,5000.0,Tonnes,0.20580366330520683
Haryana,ROHTAK,Jowar,2003-04,Kharif,25371.0,Hectare,6000.0,Tonnes,0.23649048125812935
Haryana,SONIPAT,Jowar,2001-02,Kharif,12109.0,Hectare,3000.0,Tonnes,0.24774960772978777
Haryana,SONIPAT,Jowar,2002-03,Kharif,14147.0,Hectare,3000.0,Tonnes,0.21205909380080581
Haryana,SONIPAT,Jowar,2003-04,Kharif,13518.0,Hectare,4000.0,Tonnes,0.2959017606154757
Haryana,AMBALA,Maize,2001-02,Kharif,3762.0,Hectare,11000.0,Tonnes,2.9239766081871346
Haryana,AMBALA,Maize,2002-03,Kharif,2714.0,Hectare,5000.0,Tonnes,1.8422991893883567
Haryana,AMBALA,Maize,2003-04,Kharif,3084.0,Hectare,7000.0,Tonnes,2.2697795071335927
Haryana,BHIWANI,Maize,2001-02,Kharif,32.0,Hectare,0.0,Tonnes,0.0
Haryana,BHIWANI,Maize,2002-03,Kharif,42.0,Hectare,0.0,Tonnes,0.0
Haryana,BHIWANI,Maize,2003-04,Kharif,91.0,Hectare,0.0,Tonnes,0.0
Haryana,FARIDABAD,Maize,2001-02,Kharif,931.0,Hectare,3000.0,Tonnes,3.2223415682062297
Haryana,FARIDABAD,Maize,2002-03,Kharif,797.0,Hectare,2000.0,Tonnes,2.5094102885821834
Haryana,FARIDABAD,Maize,2003-04,Kharif,202.0,Hectare,0.0,Tonnes,0.0
Haryana,FATEHABAD,Maize,2001-02,Kharif,154.0,Hectare,0.0,Tonnes,0.0
Haryana,FATEHABAD,Maize,2002-03,Kharif,67.0,Hectare,0.0,Tonnes,0.0
Haryana,FATEHABAD,Maize,2003-04,Kharif,34.0,Hectare,0.0,Tonnes,0.0
Haryana,GURGAON,Maize,2001-02,Kharif,10.0,Hectare,0.0,Tonnes,0.0
Haryana,GURGAON,Maize,2002-03,Kharif,93.0,Hectare,0.0,Tonnes,0.0
Haryana,GURGAON,Maize,2003-04,Kharif,16.0,Hectare,0.0,Tonnes,0.0
Haryana,HISAR,Maize,2001-02,Kharif,32.0,Hectare,0.0,Tonnes,0.0
Haryana,HISAR,Maize,2002-03,Kharif,93.0,Hectare,0.0,Tonnes,0.0
Haryana,HISAR,Maize,2003-04,Kharif,59.0,Hectare,0.0,Tonnes,0.0
Haryana,JHAJJAR,Maize,2001-02,Kharif,48.0,Hectare,0.0,Tonnes,0.0
Haryana,JHAJJAR,Maize,2002-03,Kharif,24.0,Hectare,0.0,Tonnes,0.0
Haryana,JHAJJAR,Maize,2003-04,Kharif,98.0,Hectare,0.0,Tonnes,0.0
Haryana,JIND,Maize,2001-02,Kharif,30.0,Hectare,0.0,Tonnes,0.0
Haryana,JIND,Maize,2002-03,Kharif,22.0,Hectare,0.0,Tonnes,0.0
Haryana,JIND,Maize,2003-04,Kharif,477.0,Hectare,2000.0,Tonnes,4.1928721174004195
Haryana,KAITHAL,Maize,2001-02,Kharif,235.0,Hectare,0.0,Tonnes,0.0
Haryana,KAITHAL,Maize,2002-03,Kharif,115.0,Hectare,0.0,Tonnes,0.0
Haryana,KAITHAL,Maize,2003-04,Kharif,86.0,Hectare,0.0,Tonnes,0.0
Haryana,KARNAL,Maize,2001-02,Kharif,486.0,Hectare,3000.0,Tonnes,6.172839506172839
Haryana,KARNAL,Maize,2002-03,Kharif,266.0,Hectare,0.0,Tonnes,0.0
Haryana,KARNAL,Maize,2003-04,Kharif,339.0,Hectare,0.0,Tonnes,0.0
Haryana,KURUKSHETRA,Maize,2001-02,Kharif,382.0,Hectare,0.0,Tonnes,0.0
Haryana,KURUKSHETRA,Maize,2002-03,Kharif,268.0,Hectare,0.0,Tonnes,0.0
Haryana,KURUKSHETRA,Maize,2003-04,Kharif,260.0,Hectare,0.0,Tonnes,0.0
Haryana,MAHENDRAGARH,Maize,2002-03,Kharif,5.0,Hectare,0.0,Tonnes,0.0
Haryana,PANCHKULA,Maize,2001-02,Kharif,9782.0,Hectare,25000.0,Tonnes,2.5557145777959516
Haryana,PANCHKULA,Maize,2002-03,Kharif,9458.0,Hectare,18000.0,Tonnes,1.9031507718333687
Haryana,PANCHKULA,Maize,2003-04,Kharif,9579.0,Hectare,25000.0,Tonnes,2.609875769913352
Haryana,PANIPAT,Maize,2001-02,Kharif,93.0,Hectare,0.0,Tonnes,0.0
Haryana,PANIPAT,Maize,2002-03,Kharif,4.0,Hectare,0.0,Tonnes,0.0
Haryana,PANIPAT,Maize,2003-04,Kharif,60.0,Hectare,0.0,Tonnes,0.0
Haryana,REWARI,Maize,2002-03,Kharif,1.0,Hectare,0.0,Tonnes,0.0
Haryana,ROHTAK,Maize,2001-02,Kharif,58.0,Hectare,0.0,Tonnes,0.0
Haryana,ROHTAK,Maize,2002-03,Kharif,32.0,Hectare,0.0,Tonnes,0.0
Haryana,ROHTAK,Maize,2003-04,Kharif,14.0,Hectare,0.0,Tonnes,0.0
Haryana,SIRSA,Maize,2001-02,Kharif,1.0,Hectare,0.0,Tonnes,0.0
Haryana,SIRSA,Maize,2003-04,Kharif,2.0,Hectare,0.0,Tonnes,0.0
Haryana,SONIPAT,Maize,2001-02,Kharif,247.0,Hectare,0.0,Tonnes,0.0
Haryana,SONIPAT,Maize,2002-03,Kharif,191.0,Hectare,0.0,Tonnes,0.0
Haryana,SONIPAT,Maize,2003-04,Kharif,462.0,Hectare,2000.0,Tonnes,4.329004329004329
Haryana,YAMUNANAGAR,Maize,2001-02,Kharif,1661.0,Hectare,5000.0,Tonnes,3.0102347983142685
Haryana,YAMUNANAGAR,Maize,2002-03,Kharif,1694.0,Hectare,4000.0,Tonnes,2.3612750885478158
Haryana,YAMUNANAGAR,Maize,2003-04,Kharif,1707.0,Hectare,5000.0,Tonnes,2.9291154071470418
Haryana,AMBALA,Masoor,2001-02,Rabi,1777.0,Hectare,1300.0,Tonnes,0.7315700619020822
Haryana,AMBALA,Masoor,2002-03,Rabi,1863.0,Hectare,1400.0,Tonnes,0.7514761137949544
Haryana,AMBALA,Masoor,2003-04,Rabi,1834.0,Hectare,1300.0,Tonnes,0.7088331515812432
Haryana,BHIWANI,Masoor,2001-02,Rabi,11.0,Hectare,0.0,Tonnes,0.0
Haryana,BHIWANI,Masoor,2002-03,Rabi,10.0,Hectare,0.0,Tonnes,0.0
Haryana,BHIWANI,Masoor,2003-04,Rabi,20.0,Hectare,0.0,Tonnes,0.0
Haryana,FARIDABAD,Masoor,2001-02,Rabi,9.0,Hectare,0.0,Tonnes,0.0
Haryana,FARIDABAD,Masoor,2002-03,Rabi,21.0,Hectare,0.0,Tonnes,0.0
Haryana,FARIDABAD,Masoor,2003-04,Rabi,58.0,Hectare,0.0,Tonnes,0.0
Haryana,FATEHABAD,Masoor,2001-02,Rabi,28.0,Hectare,100.0,Tonnes,3.5714285714285716
Haryana,FATEHABAD,Masoor,2002-03,Rabi,10.0,Hectare,0.0,Tonnes,0.0
Haryana,FATEHABAD,Masoor,2003-04,Rabi,5.0,Hectare,0.0,Tonnes,0.0
Haryana,GURGAON,Masoor,2001-02,Rabi,1800.0,Hectare,1000.0,Tonnes,0.5555555555555556
Haryana,GURGAON,Masoor,2002-03,Rabi,91.0,Hectare,0.0,Tonnes,0.0
Haryana,GURGAON,Masoor,2003-04,Rabi,887.0,Hectare,400.0,Tonnes,0.4509582863585118
Haryana,HISAR,Masoor,2002-03,Rabi,54.0,Hectare,0.0,Tonnes,0.0
Haryana,HISAR,Masoor,2003-04,Rabi,5.0,Hectare,0.0,Tonnes,0.0
Haryana,JIND,Masoor,2001-02,Rabi,65.0,Hectare,100.0,Tonnes,1.5384615384615385
Haryana,JIND,Masoor,2002-03,Rabi,42.0,Hectare,100.0,Tonnes,2.380952380952381
Haryana,JIND,Masoor,2003-04,Rabi,48.0,Hectare,100.0,Tonnes,2.0833333333333335
Haryana,KAITHAL,Masoor,2001-02,Rabi,325.0,Hectare,400.0,Tonnes,1.2307692307692308
Haryana,KAITHAL,Masoor,2002-03,Rabi,293.0,Hectare,400.0,Tonnes,1.3651877133105803
Haryana,KAITHAL,Masoor,2003-04,Rabi,294.0,Hectare,400.0,Tonnes,1.3605442176870748
Haryana,KARNAL,Masoor,2001-02,Rabi,703.0,Hectare,700.0,Tonnes,0.9957325746799431
Haryana,KARNAL,Masoor,2002-03,Rabi,683.0,Hectare,700.0,Tonnes,1.0248901903367496
Haryana,KARNAL,Masoor,2003-04,Rabi,453.0,Hectare,500.0,Tonnes,1.1037527593818985
Haryana,KURUKSHETRA,Masoor,2001-02,Rabi,824.0,Hectare,1000.0,Tonnes,1.2135922330097086
Haryana,KURUKSHETRA,Masoor,2002-03,Rabi,609.0,Hectare,800.0,Tonnes,1.3136288998357963
Haryana,KURUKSHETRA,Masoor,2003-04,Rabi,472.0,Hectare,600.0,Tonnes,1.271186440677966
Haryana,PANCHKULA,Masoor,2001-02,Rabi,382.0,Hectare,300.0,Tonnes,0.7853403141361257
Haryana,PANCHKULA,Masoor,2002-03,Rabi,339.0,Hectare,300.0,Tonnes,0.8849557522123894
Haryana,PANCHKULA,Masoor,2003-04,Rabi,395.0,Hectare,300.0,Tonnes,0.759493670886076
Haryana,PANIPAT,Masoor,2001-02,Rabi,28.0,Hectare,0.0,Tonnes,0.0
Haryana,PANIPAT,Masoor,2002-03,Rabi,34.0,Hectare,0.0,Tonnes,0.0
Haryana,PANIPAT,Masoor,2003-04,Rabi,57.0,Hectare,100.0,Tonnes,1.7543859649122806
Haryana,ROHTAK,Masoor,2001-02,Rabi,1400.0,Hectare,1000.0,Tonnes,0.7142857142857143
Haryana,ROHTAK,Masoor,2002-03,Rabi,4.0,Hectare,0.0,Tonnes,0.0
Haryana,ROHTAK,Masoor,2003-04,Rabi,3.0,Hectare,0.0,Tonnes,0.0
Haryana,SIRSA,Masoor,2001-02,Rabi,25.0,Hectare,0.0,Tonnes,0.0
Haryana,SIRSA,Masoor,2002-03,Rabi,47.0,Hectare,100.0,Tonnes,2.127659574468085
Haryana,SIRSA,Masoor,2003-04,Rabi,9.0,Hectare,0.0,Tonnes,0.0
Haryana,SONIPAT,Masoor,2001-02,Rabi,26.0,Hectare,0.0,Tonnes,0.0
Haryana,SONIPAT,Masoor,2002-03,Rabi,32.0,Hectare,0.0,Tonnes,0.0
Haryana,SONIPAT,Masoor,2003-04,Rabi,21.0,Hectare,0.0,Tonnes,0.0
Haryana,YAMUNANAGAR,Masoor,2001-02,Rabi,1922.0,Hectare,1600.0,Tonnes,0.8324661810613944
Haryana,YAMUNANAGAR,Masoor,2002-03,Rabi,1896.0,Hectare,1600.0,Tonnes,0.8438818565400844
Haryana,YAMUNANAGAR,Masoor,2003-04,Rabi,1703.0,Hectare,1400.0,Tonnes,0.8220786846741045
Haryana,AMBALA,Moong(Green Gram),2001-02,Kharif,1.0,Hectare,0.0,Tonnes,0.0
Haryana,BHIWANI,Moong(Green Gram),2001-02,Kharif,3105.0,Hectare,400.0,Tonnes,0.1288244766505636
Haryana,BHIWANI,Moong(Green Gram),2002-03,Kharif,9436.0,Hectare,600.0,Tonnes,0.0635862653666808
Haryana,BHIWANI,Moong(Green Gram),2003-04,Kharif,9124.0,Hectare,600.0,Tonnes,0.0657606313020605
Haryana,FARIDABAD,Moong(Green Gram),2001-02,Kharif,391.0,Hectare,100.0,Tonnes,0.2557544757033248
Haryana,FARIDABAD,Moong(Green Gram),2002-03,Kharif,109.0,Hectare,0.0,Tonnes,0.0
Haryana,FARIDABAD,Moong(Green Gram),2003-04,Kharif,322.0,Hectare,100.0,Tonnes,0.3105590062111801
Haryana,FATEHABAD,Moong(Green Gram),2001-02,Kharif,1063.0,Hectare,300.0,Tonnes,0.28222013170272814
Haryana,FATEHABAD,Moong(Green Gram),2002-03,Kharif,1324.0,Hectare,400.0,Tonnes,0.3021148036253776
Haryana,FATEHABAD,Moong(Green Gram),2003-04,Kharif,651.0,Hectare,100.0,Tonnes,0.15360983102918588
Haryana,GURGAON,Moong(Green Gram),2001-02,Kharif,50.0,Hectare,0.0,Tonnes,0.0
Haryana,GURGAON,Moong(Green Gram),2002-03,Kharif,84.0,Hectare,100.0,Tonnes,1.1904761904761905
Haryana,GURGAON,Moong(Green Gram),2003-04,Kharif,47.0,Hectare,0.0,Tonnes,0.0
Haryana,HISAR,Moong(Green Gram),2001-02,Kharif,6826.0,Hectare,1800.0,Tonnes,0.2636976267213595
Haryana,HISAR,Moong(Green Gram),2002-03,Kharif,4745.0,Hectare,1200.0,Tonnes,0.2528977871443625
Haryana,HISAR,Moong(Green Gram),2003-04,Kharif,11534.0,Hectare,2300.0,Tonnes,0.19941043870296515
Haryana,JHAJJAR,Moong(Green Gram),2001-02,Kharif,2.0,Hectare,0.0,Tonnes,0.0
Haryana,JHAJJAR,Moong(Green Gram),2002-03,Kharif,43.0,Hectare,0.0,Tonnes,0.0
Haryana,JHAJJAR,Moong(Green Gram),2003-04,Kharif,52.0,Hectare,0.0,Tonnes,0.0
Haryana,JIND,Moong(Green Gram),2001-02,Kharif,41.0,Hectare,0.0,Tonnes,0.0
Haryana,JIND,Moong(Green Gram),2002-03,Kharif,168.0,Hectare,0.0,Tonnes,0.0
Haryana,JIND,Moong(Green Gram),2003-04,Kharif,72.0,Hectare,0.0,Tonnes,0.0
Haryana,KAITHAL,Moong(Green Gram),2001-02,Kharif,2.0,Hectare,0.0,Tonnes,0.0
Haryana,KAITHAL,Moong(Green Gram),2002-03,Kharif,11.0,Hectare,0.0,Tonnes,0.0
Haryana,KAITHAL,Moong(Green Gram),2003-04,Kharif,12.0,Hectare,0.0,Tonnes,0.0
Haryana,KARNAL,Moong(Green Gram),2001-02,Kharif,26.0,Hectare,0.0,Tonnes,0.0
Haryana,KARNAL,Moong(Green Gram),2002-03,Kharif,17.0,Hectare,0.0,Tonnes,0.0
Haryana,KARNAL,Moong(Green Gram),2003-04,Kharif,20.0,Hectare,0.0,Tonnes,0.0
Haryana,KURUKSHETRA,Moong(Green Gram),2001-02,Kharif,6.0,Hectare,0.0,Tonnes,0.0
Haryana,KURUKSHETRA,Moong(Green Gram),2002-03,Kharif,26.0,Hectare,0.0,Tonnes,0.0
